subject_category	subject_label	predicate_id	object_id	object_label	match_type	creator_id	mapping_date	subject_id
env_broad_scale	coastal water	skos:relatedMatch	ENVO:00002150	coastal sea water	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:coastal%20water
env_broad_scale	biofilter	skos:relatedMatch	ENVO:00002152	biofilter	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:biofilter
env_broad_scale	Surface Water	skos:relatedMatch	ENVO:00002042	surface water	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:Surface%20Water
env_broad_scale	NE Atlantic	skos:relatedMatch	GAZ:00013759	Northeast Atlantic Ocean	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:NE%20Atlantic
env_broad_scale	Mediterranean Sea:	skos:relatedMatch	GAZ:00002287	Mediterranean Sea	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:Mediterranean%20Sea%3A
env_broad_scale	Mediterranean	skos:relatedMatch	ENVO:01000207	mediterranean	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:Mediterranean
env_broad_scale	ENVO:01000252 freshwater lake biome	skos:relatedMatch	ENVO:01000252	freshwater lake biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:ENVO%3A01000252%20freshwater%20lake%20biome
env_broad_scale	ENVO:01000047, MEDITERREAN SEA BIOME	skos:relatedMatch	ENVO:01000047	mediterranean sea biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:ENVO%3A01000047%2C%20MEDITERREAN%20SEA%20BIOME
env_broad_scale	ENVO:01000047 MEDITTEREAN SEA BIOME	skos:relatedMatch	ENVO:01000047	mediterranean sea biome	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:ENVO%3A01000047%20MEDITTEREAN%20SEA%20BIOME
env_broad_scale	ENVO:00000038, LAGOON	skos:relatedMatch	ENVO:00000038	lagoon	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:ENVO%3A00000038%2C%20LAGOON
env_broad_scale	"ENVO:00000038, ""LAGOON"""	skos:relatedMatch	ENVO:00000038	lagoon	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:ENVO%3A00000038%2C%20%22LAGOON%22
env_broad_scale	Chemocline	skos:relatedMatch	ENVO:00002270	chemocline	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:Chemocline
env_broad_scale	Caribbean Sea	skos:relatedMatch	GAZ:00002820	Caribbean Sea	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:Caribbean%20Sea
env_broad_scale	Atlantic ocean	skos:relatedMatch	GAZ:00000344	Atlantic Ocean	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:Atlantic%20ocean
env_broad_scale	Atlantic Ocean	skos:relatedMatch	GAZ:00000344	Atlantic Ocean	Lexical	https://github.com/turbomam/scoped-mapping	2021-06-03T09:47:51	biosample_ebs:Atlantic%20Ocean
