name	type	is_a	abstract	from_schema
samp_room_id	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_size	SlotDefinition	nucleic acid sequence source field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_sort_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_store_dur	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_store_loc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_store_temp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_subtype	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_subtype_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_taxon_id	SlotDefinition	investigation field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_time_out	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_transport_cond	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_tvdss	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_vol_we_dna_ext	SlotDefinition	nucleic acid sequence source field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_weather	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_weather_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
samp_well_name	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sample_collection_day	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_collection_hour	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_collection_minute	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_collection_month	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_collection_site	SlotDefinition			https://w3id.org/nmdc/basic_slots
sample_collection_year	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_link	SlotDefinition			https://w3id.org/nmdc/portal/sample_id
sample_shipped	SlotDefinition			https://w3id.org/nmdc/emsl
sample_type	SlotDefinition			https://w3id.org/nmdc/emsl
sampled_portion	SlotDefinition			https://w3id.org/nmdc/nmdc
saturates_pc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
scaf_bp	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_l50	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_l90	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_l_gt50k	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_logsum	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_max	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_n50	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_n90	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_n_gt50k	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_pct_gt50k	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaf_powsum	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
scaffolds	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/workflow_execution_activity
season	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
season_environment	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
season_precpt	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
season_temp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
season_use	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
season_use_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
secondary_treatment	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sediment_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sediment_type_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
separation_method	SlotDefinition			https://w3id.org/nmdc/nmdc
seq_meth	SlotDefinition	sequencing field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
seq_quality_check	SlotDefinition	sequencing field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
seqid	SlotDefinition			https://w3id.org/nmdc/annotation
sequencing field	SlotDefinition		True	https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sewage_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
shad_dev_water_mold	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
shading_device_cond	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
shading_device_cond_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
shading_device_loc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
shading_device_mat	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
shading_device_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
shading_device_type_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sieving	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
silicate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
size_frac	SlotDefinition	nucleic acid sequence source field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
size_frac_low	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
size_frac_up	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
slope_aspect	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
slope_gradient	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sludge_retent_time	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
smiles	SlotDefinition			https://w3id.org/nmdc/core
sodium	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
soil_annual_season_temp	SlotDefinition			https://w3id.org/nmdc/nmdc
soil_horizon	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
soil_horizon_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
soil_text_measure	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
soil_texture_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
soil_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
soil_type_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
solar_irradiance	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
soluble_inorg_mat	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
soluble_iron_micromol	SlotDefinition			https://w3id.org/nmdc/basic_slots
soluble_org_mat	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
soluble_react_phosp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
source_concentration	SlotDefinition	concentration		https://w3id.org/nmdc/core
source_mat_id	SlotDefinition	nucleic acid sequence source field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
space_typ_state	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sparqlpath	TypeDefinition			https://w3id.org/linkml/types
specific	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
specific_ecosystem	SlotDefinition	gold_path_field		https://w3id.org/nmdc/basic_slots
specific_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
specific_humidity	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sr_dep_env	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sr_dep_env_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sr_geol_age	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sr_geol_age_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sr_kerog_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sr_kerog_type_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sr_lithology	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sr_lithology_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
standing_water_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
start	SlotDefinition	gff_coordinate		https://w3id.org/nmdc/annotation
start_date	SlotDefinition			https://w3id.org/nmdc/basic_slots
start_date_inc	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
start_time_inc	SlotDefinition			https://w3id.org/nmdc/portal/mixs_inspired
started_at_time	SlotDefinition			https://w3id.org/nmdc/basic_slots
stationary_phase	SlotDefinition			https://w3id.org/nmdc/nmdc
storage_process_set	SlotDefinition			https://w3id.org/nmdc/nmdc
store_cond	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
strand	SlotDefinition			https://w3id.org/nmdc/annotation
stranded_orientation	SlotDefinition			https://w3id.org/nmdc/nmdc
string	TypeDefinition			https://w3id.org/linkml/types
study_category	SlotDefinition			https://w3id.org/nmdc/basic_classes
study_identifiers	SlotDefinition	external_database_identifiers	True	https://w3id.org/nmdc/external_identifiers
study_image	SlotDefinition			https://w3id.org/nmdc/basic_classes
study_set	SlotDefinition			https://w3id.org/nmdc/nmdc
subject	SlotDefinition			https://w3id.org/nmdc/annotation
substance_role	SlotDefinition			https://w3id.org/nmdc/core
substances_used	SlotDefinition			https://w3id.org/nmdc/core
substances_volume	SlotDefinition			https://w3id.org/nmdc/core
substructure_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
substructure_type_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
subsurface_depth	SlotDefinition			https://w3id.org/nmdc/core
sulfate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sulfate_fw	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
sulfide	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
surf_air_cont	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
surf_air_cont_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
surf_humidity	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
surf_material	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
surf_material_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
surf_moisture	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
surf_moisture_ph	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
surf_temp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
suspend_part_matter	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
suspend_solids	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tan	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
target_gene	SlotDefinition	sequencing field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
target_subfragment	SlotDefinition	sequencing field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
technical_reps	SlotDefinition			https://w3id.org/nmdc/emsl
temp	SlotDefinition	environment field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
temp_out	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
temperature	SlotDefinition			https://w3id.org/nmdc/core
term	SlotDefinition			https://w3id.org/nmdc/attribute_values
tertiary_treatment	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tidal_stage	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tidal_stage_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tillage	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tillage_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
time	TypeDefinition			https://w3id.org/linkml/types
tiss_cult_growth_med	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
title	SlotDefinition			https://w3id.org/nmdc/basic_slots
toluene	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
too_short_contig_num	SlotDefinition			https://w3id.org/nmdc/workflow_execution_activity
tot_carb	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_depth_water_col	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_diss_nitro	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_inorg_nitro	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_iron	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_nitro	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_nitro_cont_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_nitro_content	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_org_c_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_org_carb	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_part_carb	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_phosp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_phosphate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tot_sulfur	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
total_bases	SlotDefinition			https://w3id.org/nmdc/core
train_line	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
train_line_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
train_stat_loc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
train_stat_loc_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
train_stop_loc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
train_stop_loc_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
turbidity	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tvdss_of_hcr_press	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
tvdss_of_hcr_temp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
typ_occup_density	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
type	SlotDefinition			https://w3id.org/nmdc/attribute_values
unbinned_contig_num	SlotDefinition			https://w3id.org/nmdc/workflow_execution_activity
uri	TypeDefinition			https://w3id.org/linkml/types
uriorcurie	TypeDefinition			https://w3id.org/linkml/types
url	SlotDefinition			https://w3id.org/nmdc/attribute_values
uses_calibration	SlotDefinition			https://w3id.org/nmdc/nmdc
value	SlotDefinition			https://w3id.org/nmdc/nmdc
vendor	SlotDefinition			https://w3id.org/nmdc/basic_classes
ventilation_rate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
ventilation_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
version	SlotDefinition			https://w3id.org/nmdc/basic_slots
vfa	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
vfa_fw	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
vis_media	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
vis_media_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
viscosity	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
volatile_org_comp	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
volume	SlotDefinition			https://w3id.org/nmdc/core
wall_area	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_const_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_const_type_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_finish_mat	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_finish_mat_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_height	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_loc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_loc_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_surf_treatment	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_surf_treatment_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_texture	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_texture_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_thermal_mass	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wall_water_mold	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
was_generated_by	SlotDefinition			https://w3id.org/nmdc/basic_classes
was_informed_by	SlotDefinition			https://w3id.org/nmdc/basic_classes
wastewater_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
water_cont_soil_meth	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
water_content	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
water_current	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
water_cut	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
water_feat_size	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
water_feat_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
water_feat_type_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
water_prod_rate	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
water_temp_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
watering_regm	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
websites	SlotDefinition			https://w3id.org/nmdc/attribute_values
weekday	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
weekday_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
win	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wind_direction	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
wind_speed	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_cond	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_cond_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_cover	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_cover_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_horiz_pos	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_horiz_pos_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_loc	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_loc_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_mat	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_mat_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_open_freq	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_size	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_status	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_type	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_type_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_vert_pos	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_vert_pos_enum	EnumDefinition			https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
window_water_mold	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
workflow_execution_set	SlotDefinition			https://w3id.org/nmdc/nmdc
xylene	SlotDefinition	core field		https://raw.githubusercontent.com/microbiomedata/nmdc-schema/main/src/schema/mixs.yaml
zinc	SlotDefinition			https://w3id.org/nmdc/core
