filename	key	count	classification
nmdc_materialized_patterns.yaml	edi	1	application
nmdc_materialized_patterns.yaml	efficiency_percent	1	application
nmdc_materialized_patterns.yaml	electric light	1	application
nmdc_materialized_patterns.yaml	electron_ionization	1	application
nmdc_materialized_patterns.yaml	electrospray_ionization	1	application
nmdc_materialized_patterns.yaml	electrostatic	1	application
nmdc_materialized_patterns.yaml	elev	2	application
nmdc_materialized_patterns.yaml	elevator	5	application
nmdc_materialized_patterns.yaml	eluent_introduction_category	5	application
nmdc_materialized_patterns.yaml	email	2	application
nmdc_materialized_patterns.yaml	embargoed	1	application
nmdc_materialized_patterns.yaml	embl.ena	4	application
nmdc_materialized_patterns.yaml	emit_prefixes	1	metamodel
nmdc_materialized_patterns.yaml	emsl	2	application
nmdc_materialized_patterns.yaml	emsl.project	1	application
nmdc_materialized_patterns.yaml	emsl_biosample_identifiers	1	application
nmdc_materialized_patterns.yaml	emsl_identifiers	1	application
nmdc_materialized_patterns.yaml	emsl_project_identifiers	1	application
nmdc_materialized_patterns.yaml	emsl_store_temp	1	application
nmdc_materialized_patterns.yaml	emsl_uuid_like	1	application
nmdc_materialized_patterns.yaml	emulsions	1	application
nmdc_materialized_patterns.yaml	encodes	1	application
nmdc_materialized_patterns.yaml	end	3	application
nmdc_materialized_patterns.yaml	end_date	1	application
nmdc_materialized_patterns.yaml	ended_at_time	1	application
nmdc_materialized_patterns.yaml	engineered plastic	1	application
nmdc_materialized_patterns.yaml	enums	1	metamodel
nmdc_materialized_patterns.yaml	env_broad_scale	2	application
nmdc_materialized_patterns.yaml	env_local_scale	2	application
nmdc_materialized_patterns.yaml	env_medium	2	application
nmdc_materialized_patterns.yaml	env_package	1	application
nmdc_materialized_patterns.yaml	environment field	1	application
nmdc_materialized_patterns.yaml	equals_string	7	metamodel
nmdc_materialized_patterns.yaml	equipment	1	application
nmdc_materialized_patterns.yaml	erect	1	application
nmdc_materialized_patterns.yaml	erg/cm2/s	1	application
nmdc_materialized_patterns.yaml	escalator	2	application
nmdc_materialized_patterns.yaml	ess_dive	1	application
nmdc_materialized_patterns.yaml	estimate	1	application
nmdc_materialized_patterns.yaml	ethanol	1	application
nmdc_materialized_patterns.yaml	ethylbenzene	1	application
nmdc_materialized_patterns.yaml	etl_software_version	1	application
nmdc_materialized_patterns.yaml	eukaryotic_evaluation	1	application
nmdc_materialized_patterns.yaml	exact_mappings	55	application
nmdc_materialized_patterns.yaml	examining room	2	application
nmdc_materialized_patterns.yaml	examples	604	metamodel
nmdc_materialized_patterns.yaml	excessively drained	1	application
nmdc_materialized_patterns.yaml	execution_resource	1	application
nmdc_materialized_patterns.yaml	exp_duct	1	application
nmdc_materialized_patterns.yaml	exp_pipe	1	application
nmdc_materialized_patterns.yaml	expected_value	500	application
nmdc_materialized_patterns.yaml	experimental_factor	1	application
nmdc_materialized_patterns.yaml	experimental_factor_other	1	application
nmdc_materialized_patterns.yaml	exploris_21T	1	application
nmdc_materialized_patterns.yaml	exploris_240	1	application
nmdc_materialized_patterns.yaml	exploris_480	1	application
nmdc_materialized_patterns.yaml	ext_door	1	application
nmdc_materialized_patterns.yaml	ext_wall_orient	1	application
nmdc_materialized_patterns.yaml	ext_wall_orient_enum	1	application
nmdc_materialized_patterns.yaml	ext_window_orient	1	application
nmdc_materialized_patterns.yaml	ext_window_orient_enum	1	application
nmdc_materialized_patterns.yaml	exterior roll blind	1	application
nmdc_materialized_patterns.yaml	exterior wall	1	application
nmdc_materialized_patterns.yaml	external_database_identifiers	1	application
nmdc_materialized_patterns.yaml	external_identifier	1	application
nmdc_materialized_patterns.yaml	extraction_targets	1	application
nmdc_materialized_patterns.yaml	extreme_event	2	application
nmdc_materialized_patterns.yaml	exurban	1	application
nmdc_materialized_patterns.yaml	fabric	1	application
nmdc_materialized_patterns.yaml	fail	1	application
nmdc_materialized_patterns.yaml	falcon_tube	1	application
nmdc_materialized_patterns.yaml	fames	1	application
nmdc_materialized_patterns.yaml	fao_class	1	application
nmdc_materialized_patterns.yaml	fao_class_enum	1	application
nmdc_materialized_patterns.yaml	farm sample	1	application
nmdc_materialized_patterns.yaml	farmstead	1	application
nmdc_materialized_patterns.yaml	feature_category	1	application
nmdc_materialized_patterns.yaml	feature_type	1	application
nmdc_materialized_patterns.yaml	female	2	application
nmdc_materialized_patterns.yaml	fertilizer_regm	1	application
nmdc_materialized_patterns.yaml	fiberboard	1	application
nmdc_materialized_patterns.yaml	fiberglass	3	application
nmdc_materialized_patterns.yaml	field	1	metamodel
nmdc_materialized_patterns.yaml	field_research_site_set	1	application
nmdc_materialized_patterns.yaml	figshare	1	application
nmdc_materialized_patterns.yaml	file_name_pattern	57	application
nmdc_materialized_patterns.yaml	file_size_bytes	1	application
nmdc_materialized_patterns.yaml	filter_clean_up	1	application
nmdc_materialized_patterns.yaml	filter_material	1	application
nmdc_materialized_patterns.yaml	filter_method	1	application
nmdc_materialized_patterns.yaml	filter_pore_size	1	application
nmdc_materialized_patterns.yaml	filter_type	1	application
nmdc_materialized_patterns.yaml	filter_type_enum	1	application
nmdc_materialized_patterns.yaml	filtration_category	1	application
nmdc_materialized_patterns.yaml	final_concentration	1	application
nmdc_materialized_patterns.yaml	fire	2	application
nmdc_materialized_patterns.yaml	fire resistive	1	application
nmdc_materialized_patterns.yaml	fireplace_type	1	application
nmdc_materialized_patterns.yaml	fixed window	1	application
nmdc_materialized_patterns.yaml	float	1	metamodel
nmdc_materialized_patterns.yaml	floating floor	1	application
nmdc_materialized_patterns.yaml	flood tide	1	application
nmdc_materialized_patterns.yaml	flooding	2	application
nmdc_materialized_patterns.yaml	floor discoloration	1	application
nmdc_materialized_patterns.yaml	floor_age	1	application
nmdc_materialized_patterns.yaml	floor_area	1	application
nmdc_materialized_patterns.yaml	floor_cond	1	application
nmdc_materialized_patterns.yaml	floor_cond_enum	1	application
nmdc_materialized_patterns.yaml	floor_count	1	application
nmdc_materialized_patterns.yaml	floor_finish_mat	1	application
nmdc_materialized_patterns.yaml	floor_finish_mat_enum	1	application
nmdc_materialized_patterns.yaml	floor_struc	1	application
nmdc_materialized_patterns.yaml	floor_struc_enum	1	application
nmdc_materialized_patterns.yaml	floor_thermal_mass	1	application
nmdc_materialized_patterns.yaml	floor_water_mold	1	application
nmdc_materialized_patterns.yaml	floor_water_mold_enum	1	application
nmdc_materialized_patterns.yaml	flourescent lights	1	application
nmdc_materialized_patterns.yaml	fluor	1	application
nmdc_materialized_patterns.yaml	flush	1	application
nmdc_materialized_patterns.yaml	foggy	1	application
nmdc_materialized_patterns.yaml	folding	1	application
nmdc_materialized_patterns.yaml	footslope	1	application
nmdc_materialized_patterns.yaml	forced air system	1	application
nmdc_materialized_patterns.yaml	forest hills	1	application
nmdc_materialized_patterns.yaml	formic_acid	1	application
nmdc_materialized_patterns.yaml	fountain	1	application
nmdc_materialized_patterns.yaml	foyer	1	application
nmdc_materialized_patterns.yaml	fractions	1	application
nmdc_materialized_patterns.yaml	frame construction	1	application
nmdc_materialized_patterns.yaml	framed and paneled	1	application
nmdc_materialized_patterns.yaml	free living	1	application
nmdc_materialized_patterns.yaml	freq_clean	1	application
nmdc_materialized_patterns.yaml	freq_clean_enum	1	application
nmdc_materialized_patterns.yaml	freq_cook	1	application
nmdc_materialized_patterns.yaml	from_schema	1098	metamodel
nmdc_materialized_patterns.yaml	full_profile	1	application
nmdc_materialized_patterns.yaml	full_scan_only	1	application
nmdc_materialized_patterns.yaml	functional_annotation_agg	1	application
nmdc_materialized_patterns.yaml	functional_annotation_set	1	application
nmdc_materialized_patterns.yaml	funding_sources	1	application
nmdc_materialized_patterns.yaml	fungicide_regm	1	application
nmdc_materialized_patterns.yaml	furniture	1	application
nmdc_materialized_patterns.yaml	furniture_enum	1	application
nmdc_materialized_patterns.yaml	g	1	application
nmdc_materialized_patterns.yaml	g/L	1	application
nmdc_materialized_patterns.yaml	g/cm3	1	application
nmdc_materialized_patterns.yaml	g/g	1	application
nmdc_materialized_patterns.yaml	g/kg	1	application
nmdc_materialized_patterns.yaml	g/m2	1	application
nmdc_materialized_patterns.yaml	g/m2/d	1	application
nmdc_materialized_patterns.yaml	g/m3	1	application
nmdc_materialized_patterns.yaml	gambrel awning	1	application
nmdc_materialized_patterns.yaml	gap_pct	1	application
nmdc_materialized_patterns.yaml	gas	1	application
nmdc_materialized_patterns.yaml	gas-phase or ultraviolet air treatments	1	application
nmdc_materialized_patterns.yaml	gas_chromatography	2	application
nmdc_materialized_patterns.yaml	gaseous_environment	2	application
nmdc_materialized_patterns.yaml	gaseous_substances	1	application
nmdc_materialized_patterns.yaml	gc_avg	1	application
nmdc_materialized_patterns.yaml	gc_ms_metabolomics	1	application
nmdc_materialized_patterns.yaml	gc_std	1	application
nmdc_materialized_patterns.yaml	gender neurtral	1	application
nmdc_materialized_patterns.yaml	gender_restroom	1	application
nmdc_materialized_patterns.yaml	gender_restroom_enum	1	application
nmdc_materialized_patterns.yaml	gene_count	1	application
nmdc_materialized_patterns.yaml	gene_function_id	2	application
nmdc_materialized_patterns.yaml	generates_calibration	2	application
nmdc_materialized_patterns.yaml	generic	1	application
nmdc_materialized_patterns.yaml	genetic_mod	1	application
nmdc_materialized_patterns.yaml	genome_feature_set	1	application
nmdc_materialized_patterns.yaml	geo_loc_name	1	application
nmdc_materialized_patterns.yaml	gff_coordinate	1	application
nmdc_materialized_patterns.yaml	gilson	1	application
nmdc_materialized_patterns.yaml	git_url	2	application
nmdc_materialized_patterns.yaml	glashed or sash	1	application
nmdc_materialized_patterns.yaml	glass	1	application
nmdc_materialized_patterns.yaml	glass floor	1	application
nmdc_materialized_patterns.yaml	glucose	1	application
nmdc_materialized_patterns.yaml	glucosidase_act	1	application
nmdc_materialized_patterns.yaml	gnps.task	1	application
nmdc_materialized_patterns.yaml	gnps_identifiers	1	application
nmdc_materialized_patterns.yaml	gnps_task_identifiers	1	application
nmdc_materialized_patterns.yaml	gold	1	application
nmdc_materialized_patterns.yaml	gold_analysis_project_identifiers	3	application
nmdc_materialized_patterns.yaml	gold_biosample_identifiers	2	application
nmdc_materialized_patterns.yaml	gold_identifiers	1	application
nmdc_materialized_patterns.yaml	gold_path_field	1	application
nmdc_materialized_patterns.yaml	gold_sequencing_project_identifiers	1	application
nmdc_materialized_patterns.yaml	gold_study_identifiers	1	application
nmdc_materialized_patterns.yaml	gravel	1	application
nmdc_materialized_patterns.yaml	gravidity	1	application
nmdc_materialized_patterns.yaml	gravity	1	application
nmdc_materialized_patterns.yaml	green	1	application
nmdc_materialized_patterns.yaml	gridion	1	application
nmdc_materialized_patterns.yaml	growth and reproduction	1	application
nmdc_materialized_patterns.yaml	growth_facil	1	application
nmdc_materialized_patterns.yaml	growth_habit	1	application
nmdc_materialized_patterns.yaml	growth_habit_enum	1	application
nmdc_materialized_patterns.yaml	growth_hormone_regm	1	application
nmdc_materialized_patterns.yaml	gsc	1	application
nmdc_materialized_patterns.yaml	gtdbtk_class	1	application
nmdc_materialized_patterns.yaml	gtdbtk_domain	1	application
nmdc_materialized_patterns.yaml	gtdbtk_family	1	application
nmdc_materialized_patterns.yaml	gtdbtk_genus	1	application
nmdc_materialized_patterns.yaml	gtdbtk_order	1	application
nmdc_materialized_patterns.yaml	gtdbtk_phylum	1	application
nmdc_materialized_patterns.yaml	gtdbtk_species	1	application
nmdc_materialized_patterns.yaml	gtpo	1	application
nmdc_materialized_patterns.yaml	gymnasium	1	application
nmdc_materialized_patterns.yaml	gypsum board	1	application
nmdc_materialized_patterns.yaml	gypsum plaster	1	application
nmdc_materialized_patterns.yaml	h	1	application
nmdc_materialized_patterns.yaml	habitat	1	application
nmdc_materialized_patterns.yaml	hail	1	application
nmdc_materialized_patterns.yaml	hall_count	1	application
nmdc_materialized_patterns.yaml	hallway	3	application
nmdc_materialized_patterns.yaml	handidness	1	application
nmdc_materialized_patterns.yaml	handidness_enum	1	application
nmdc_materialized_patterns.yaml	hardwoods	1	application
nmdc_materialized_patterns.yaml	has_attribute_id	4	application
nmdc_materialized_patterns.yaml	has_attribute_label	4	application
nmdc_materialized_patterns.yaml	has_boolean_value	1	application
nmdc_materialized_patterns.yaml	has_chromatography_configuration	4	application
nmdc_materialized_patterns.yaml	has_credit_associations	1	application
nmdc_materialized_patterns.yaml	has_datetime_value	1	application
nmdc_materialized_patterns.yaml	has_failure_categorization	1	application
nmdc_materialized_patterns.yaml	has_function	2	application
nmdc_materialized_patterns.yaml	has_input	14	application
nmdc_materialized_patterns.yaml	has_mass_spectrometry_configuration	2	application
nmdc_materialized_patterns.yaml	has_maximum_numeric_value	1	application
nmdc_materialized_patterns.yaml	has_metabolite_identifications	1	application
nmdc_materialized_patterns.yaml	has_minimum_numeric_value	1	application
nmdc_materialized_patterns.yaml	has_numeric_value	5	application
nmdc_materialized_patterns.yaml	has_output	16	application
nmdc_materialized_patterns.yaml	has_quantity_kind_id	1	application
nmdc_materialized_patterns.yaml	has_raw_value	8	application
nmdc_materialized_patterns.yaml	has_unit	6	application
nmdc_materialized_patterns.yaml	has_value_term_id	1	application
nmdc_materialized_patterns.yaml	hawk and trowel	2	application
nmdc_materialized_patterns.yaml	hay bales	1	application
nmdc_materialized_patterns.yaml	hayland	1	application
nmdc_materialized_patterns.yaml	hc_produced	1	application
nmdc_materialized_patterns.yaml	hc_produced_enum	1	application
nmdc_materialized_patterns.yaml	hcr	1	application
nmdc_materialized_patterns.yaml	hcr_enum	1	application
nmdc_materialized_patterns.yaml	hcr_fw_salinity	1	application
nmdc_materialized_patterns.yaml	hcr_geol_age	1	application
nmdc_materialized_patterns.yaml	hcr_geol_age_enum	1	application
nmdc_materialized_patterns.yaml	hcr_pressure	1	application
nmdc_materialized_patterns.yaml	hcr_temp	1	application
nmdc_materialized_patterns.yaml	health care	1	application
nmdc_materialized_patterns.yaml	heat pump	1	application
nmdc_materialized_patterns.yaml	heat_cool_type	1	application
nmdc_materialized_patterns.yaml	heat_cool_type_enum	1	application
nmdc_materialized_patterns.yaml	heat_deliv_loc	1	application
nmdc_materialized_patterns.yaml	heat_deliv_loc_enum	1	application
nmdc_materialized_patterns.yaml	heat_sys_deliv_meth	1	application
nmdc_materialized_patterns.yaml	heat_system_id	1	application
nmdc_materialized_patterns.yaml	heavy_metals	2	application
nmdc_materialized_patterns.yaml	heavy_metals_meth	2	application
nmdc_materialized_patterns.yaml	height_carper_fiber	1	application
nmdc_materialized_patterns.yaml	herbicide_regm	1	application
nmdc_materialized_patterns.yaml	hermaphrodite	1	application
nmdc_materialized_patterns.yaml	high	2	application
nmdc_materialized_patterns.yaml	high rise	1	application
nmdc_materialized_patterns.yaml	high tide	1	application
nmdc_materialized_patterns.yaml	highest_similarity_score	1	application
nmdc_materialized_patterns.yaml	hiseq	1	application
nmdc_materialized_patterns.yaml	hiseq_1000	1	application
nmdc_materialized_patterns.yaml	hiseq_1500	1	application
nmdc_materialized_patterns.yaml	hiseq_2000	1	application
nmdc_materialized_patterns.yaml	hiseq_2500	1	application
nmdc_materialized_patterns.yaml	hiseq_3000	1	application
nmdc_materialized_patterns.yaml	hiseq_4000	1	application
nmdc_materialized_patterns.yaml	hiseq_x_ten	1	application
nmdc_materialized_patterns.yaml	hollow	1	application
nmdc_materialized_patterns.yaml	home	1	application
nmdc_materialized_patterns.yaml	homepage_website	2	application
nmdc_materialized_patterns.yaml	hood awning	1	application
nmdc_materialized_patterns.yaml	horizon_meth	1	application
nmdc_materialized_patterns.yaml	horizontal sash window	1	application
nmdc_materialized_patterns.yaml	horticultural plants	1	application
nmdc_materialized_patterns.yaml	host_age	1	application
nmdc_materialized_patterns.yaml	host_body_habitat	1	application
nmdc_materialized_patterns.yaml	host_body_product	1	application
nmdc_materialized_patterns.yaml	host_body_site	1	application
nmdc_materialized_patterns.yaml	host_body_temp	1	application
nmdc_materialized_patterns.yaml	host_color	1	application
nmdc_materialized_patterns.yaml	host_common_name	1	application
nmdc_materialized_patterns.yaml	host_diet	1	application
nmdc_materialized_patterns.yaml	host_disease_stat	1	application
nmdc_materialized_patterns.yaml	host_dry_mass	1	application
nmdc_materialized_patterns.yaml	host_family_relation	1	application
nmdc_materialized_patterns.yaml	host_genotype	1	application
nmdc_materialized_patterns.yaml	host_growth_cond	1	application
nmdc_materialized_patterns.yaml	host_height	1	application
nmdc_materialized_patterns.yaml	host_last_meal	1	application
nmdc_materialized_patterns.yaml	host_length	1	application
nmdc_materialized_patterns.yaml	host_life_stage	1	application
nmdc_materialized_patterns.yaml	host_name	1	application
nmdc_materialized_patterns.yaml	host_phenotype	1	application
nmdc_materialized_patterns.yaml	host_sex	1	application
nmdc_materialized_patterns.yaml	host_sex_enum	1	application
nmdc_materialized_patterns.yaml	host_shape	1	application
nmdc_materialized_patterns.yaml	host_subject_id	1	application
nmdc_materialized_patterns.yaml	host_subspecf_genlin	1	application
nmdc_materialized_patterns.yaml	host_substrate	1	application
nmdc_materialized_patterns.yaml	host_symbiont	1	application
nmdc_materialized_patterns.yaml	host_taxid	1	application
nmdc_materialized_patterns.yaml	host_tot_mass	1	application
nmdc_materialized_patterns.yaml	host_wet_mass	1	application
nmdc_materialized_patterns.yaml	humidity	1	application
nmdc_materialized_patterns.yaml	humidity_regm	1	application
nmdc_materialized_patterns.yaml	hybrid	1	application
nmdc_materialized_patterns.yaml	hydrochloric_acid	1	application
nmdc_materialized_patterns.yaml	hydrogenous	1	application
nmdc_materialized_patterns.yaml	id	37	metamodel
nmdc_materialized_patterns.yaml	id_blade	1	application
nmdc_materialized_patterns.yaml	id_locus	1	application
nmdc_materialized_patterns.yaml	id_nmdc_prefix	1	application
nmdc_materialized_patterns.yaml	id_prefixes	7	metamodel
nmdc_materialized_patterns.yaml	id_shoulder	1	application
nmdc_materialized_patterns.yaml	id_version	1	application
nmdc_materialized_patterns.yaml	identifier	1	metamodel
nmdc_materialized_patterns.yaml	igsn	1	application
nmdc_materialized_patterns.yaml	igsn_biosample_identifiers	1	application
nmdc_materialized_patterns.yaml	igsn_identifiers	1	application
nmdc_materialized_patterns.yaml	illumina	1	application
nmdc_materialized_patterns.yaml	img.taxon	1	application
nmdc_materialized_patterns.yaml	img_identifiers	5	application
nmdc_materialized_patterns.yaml	in_manifest	1	application
nmdc_materialized_patterns.yaml	in_silico_metagenome	1	application
nmdc_materialized_patterns.yaml	inbred line	1	application
nmdc_materialized_patterns.yaml	inchi	1	application
nmdc_materialized_patterns.yaml	inchi_key	1	application
nmdc_materialized_patterns.yaml	indoor_space	1	application
nmdc_materialized_patterns.yaml	indoor_space_enum	1	application
nmdc_materialized_patterns.yaml	indoor_surf	1	application
nmdc_materialized_patterns.yaml	indoor_surf_enum	1	application
nmdc_materialized_patterns.yaml	indust_eff_percent	1	application
nmdc_materialized_patterns.yaml	industrial areas	1	application
nmdc_materialized_patterns.yaml	infection	1	application
nmdc_materialized_patterns.yaml	infiltrations	1	application
nmdc_materialized_patterns.yaml	inlined	3	metamodel
nmdc_materialized_patterns.yaml	inlined_as_list	61	metamodel
nmdc_materialized_patterns.yaml	inoculation	1	application
nmdc_materialized_patterns.yaml	inorg_particles	1	application
nmdc_materialized_patterns.yaml	input_base_count	1	application
nmdc_materialized_patterns.yaml	input_contig_num	1	application
nmdc_materialized_patterns.yaml	input_mass	1	application
nmdc_materialized_patterns.yaml	input_read_bases	1	application
nmdc_materialized_patterns.yaml	input_read_count	1	application
nmdc_materialized_patterns.yaml	input_volume	1	application
nmdc_materialized_patterns.yaml	insdc.sra	1	application
nmdc_materialized_patterns.yaml	insdc_analysis_identifiers	1	application
nmdc_materialized_patterns.yaml	insdc_assembly_identifiers	1	application
nmdc_materialized_patterns.yaml	insdc_bioproject_identifiers	2	application
nmdc_materialized_patterns.yaml	insdc_biosample_identifiers	1	application
nmdc_materialized_patterns.yaml	insdc_experiment_identifiers	1	application
nmdc_materialized_patterns.yaml	insdc_identifiers	1	application
nmdc_materialized_patterns.yaml	insdc_secondary_sample_identifiers	1	application
nmdc_materialized_patterns.yaml	insdc_sra_ena_study_identifiers	1	application
nmdc_materialized_patterns.yaml	inside_lux	1	application
nmdc_materialized_patterns.yaml	instrument_data	1	application
nmdc_materialized_patterns.yaml	instrument_instance_specifier	1	application
nmdc_materialized_patterns.yaml	instrument_run	1	application
nmdc_materialized_patterns.yaml	instrument_set	1	application
nmdc_materialized_patterns.yaml	instrument_used	1	application
nmdc_materialized_patterns.yaml	int_wall_cond	1	application
nmdc_materialized_patterns.yaml	int_wall_cond_enum	1	application
nmdc_materialized_patterns.yaml	integer	1	metamodel
nmdc_materialized_patterns.yaml	interior room	1	application
nmdc_materialized_patterns.yaml	interiors	1	application
nmdc_materialized_patterns.yaml	interlayer	1	application
nmdc_materialized_patterns.yaml	intermixed hardwood and conifers	1	application
nmdc_materialized_patterns.yaml	internal_calibration	3	application
nmdc_materialized_patterns.yaml	interpolated	86	metamodel
nmdc_materialized_patterns.yaml	investigation field	1	application
nmdc_materialized_patterns.yaml	inward	1	application
nmdc_materialized_patterns.yaml	ion_cyclotron_resonance	1	application
nmdc_materialized_patterns.yaml	ion_trap	1	application
nmdc_materialized_patterns.yaml	ionization_source	2	application
nmdc_materialized_patterns.yaml	is_a	628	metamodel
nmdc_materialized_patterns.yaml	is_obsolete	1	application
nmdc_materialized_patterns.yaml	is_pressurized	1	application
nmdc_materialized_patterns.yaml	is_root	1	application
nmdc_materialized_patterns.yaml	is_stranded	1	application
nmdc_materialized_patterns.yaml	isopropyl_alcohol	1	application
nmdc_materialized_patterns.yaml	isotope_exposure	1	application
nmdc_materialized_patterns.yaml	iw_bt_date_well	1	application
nmdc_materialized_patterns.yaml	iwf	1	application
nmdc_materialized_patterns.yaml	janitorial schedules or logs	1	application
nmdc_materialized_patterns.yaml	jgi	2	application
nmdc_materialized_patterns.yaml	jgi.analysis	1	application
nmdc_materialized_patterns.yaml	jgi.proposal	1	application
nmdc_materialized_patterns.yaml	jgi_portal_analysis_project_identifiers	1	application
nmdc_materialized_patterns.yaml	jgi_portal_identifiers	1	application
nmdc_materialized_patterns.yaml	jgi_portal_study_identifiers	1	application
nmdc_materialized_patterns.yaml	joisted masonry	1	application
nmdc_materialized_patterns.yaml	jsonpath	1	metamodel
nmdc_materialized_patterns.yaml	jsonpointer	1	metamodel
nmdc_materialized_patterns.yaml	kBq	1	application
nmdc_materialized_patterns.yaml	kHz	1	application
nmdc_materialized_patterns.yaml	kJ	1	application
nmdc_materialized_patterns.yaml	kN	1	application
nmdc_materialized_patterns.yaml	kPa	1	application
nmdc_materialized_patterns.yaml	kW	1	application
nmdc_materialized_patterns.yaml	kW/m2	1	application
nmdc_materialized_patterns.yaml	kW/m2/d	1	application
nmdc_materialized_patterns.yaml	kbase	1	application
nmdc_materialized_patterns.yaml	kegg	1	application
nmdc_materialized_patterns.yaml	kg	1	application
nmdc_materialized_patterns.yaml	kg/kg	1	application
nmdc_materialized_patterns.yaml	kg/m3	1	application
nmdc_materialized_patterns.yaml	kitchen	3	application
nmdc_materialized_patterns.yaml	km/h	1	application
nmdc_materialized_patterns.yaml	knockdown	2	application
nmdc_materialized_patterns.yaml	known_as	1	application
nmdc_materialized_patterns.yaml	laboratory_dry	1	application
nmdc_materialized_patterns.yaml	laboratory_wet	1	application
nmdc_materialized_patterns.yaml	laminate wood	1	application
nmdc_materialized_patterns.yaml	language	1	application
nmdc_materialized_patterns.yaml	language_code	1	application
nmdc_materialized_patterns.yaml	last_clean	1	application
nmdc_materialized_patterns.yaml	lat_lon	2	application
nmdc_materialized_patterns.yaml	latitude	2	application
nmdc_materialized_patterns.yaml	lbc_thirty	1	application
nmdc_materialized_patterns.yaml	lbceq	1	application
nmdc_materialized_patterns.yaml	lc_ms_lipidomics	1	application
nmdc_materialized_patterns.yaml	lc_ms_metabolomics	1	application
nmdc_materialized_patterns.yaml	ledged and braced	1	application
nmdc_materialized_patterns.yaml	ledged and framed	1	application
nmdc_materialized_patterns.yaml	ledged, braced and frame	1	application
nmdc_materialized_patterns.yaml	left	1	application
nmdc_materialized_patterns.yaml	left handedness	1	application
nmdc_materialized_patterns.yaml	library_preparation_kit	1	application
nmdc_materialized_patterns.yaml	library_type	1	application
nmdc_materialized_patterns.yaml	license	1	metamodel
nmdc_materialized_patterns.yaml	light noncombustible	1	application
nmdc_materialized_patterns.yaml	light_intensity	1	application
nmdc_materialized_patterns.yaml	light_regm	1	application
nmdc_materialized_patterns.yaml	light_type	1	application
nmdc_materialized_patterns.yaml	light_type_enum	1	application
nmdc_materialized_patterns.yaml	lineoleum	1	application
nmdc_materialized_patterns.yaml	link_addit_analys	1	application
nmdc_materialized_patterns.yaml	link_class_info	1	application
nmdc_materialized_patterns.yaml	link_climate_info	1	application
nmdc_materialized_patterns.yaml	linkml	1	application
nmdc_materialized_patterns.yaml	lipid	1	application
nmdc_materialized_patterns.yaml	lipidome	1	application
nmdc_materialized_patterns.yaml	lipidomics	1	application
nmdc_materialized_patterns.yaml	liquid	1	application
nmdc_materialized_patterns.yaml	liquid_chromatography	2	application
nmdc_materialized_patterns.yaml	list_elements_ordered	3	metamodel
nmdc_materialized_patterns.yaml	literal_form	13	metamodel
nmdc_materialized_patterns.yaml	lithogenous	1	application
nmdc_materialized_patterns.yaml	lithology	1	application
nmdc_materialized_patterns.yaml	lithology_enum	1	application
nmdc_materialized_patterns.yaml	lm/m2	1	application
nmdc_materialized_patterns.yaml	lobby	2	application
nmdc_materialized_patterns.yaml	local_class	1	application
nmdc_materialized_patterns.yaml	local_class_meth	1	application
nmdc_materialized_patterns.yaml	location	1	application
nmdc_materialized_patterns.yaml	locker room	1	application
nmdc_materialized_patterns.yaml	lockers	1	application
nmdc_materialized_patterns.yaml	longitude	2	application
nmdc_materialized_patterns.yaml	louvered	1	application
nmdc_materialized_patterns.yaml	low	2	application
nmdc_materialized_patterns.yaml	low rise	1	application
nmdc_materialized_patterns.yaml	low tide	1	application
nmdc_materialized_patterns.yaml	low-MERV pleated media	1	application
nmdc_materialized_patterns.yaml	low_depth_contig_num	1	application
nmdc_materialized_patterns.yaml	low_read_count	1	application
nmdc_materialized_patterns.yaml	ltq_orbitrap_velos	1	application
nmdc_materialized_patterns.yaml	lx	1	application
nmdc_materialized_patterns.yaml	m	1	application
nmdc_materialized_patterns.yaml	m/s	1	application
nmdc_materialized_patterns.yaml	m/s2	1	application
nmdc_materialized_patterns.yaml	m2	1	application
nmdc_materialized_patterns.yaml	m2/s	1	application
nmdc_materialized_patterns.yaml	m3	1	application
nmdc_materialized_patterns.yaml	m3/d	1	application
nmdc_materialized_patterns.yaml	m3/min	1	application
nmdc_materialized_patterns.yaml	m3/s	1	application
nmdc_materialized_patterns.yaml	mCi	1	application
nmdc_materialized_patterns.yaml	mL	1	application
nmdc_materialized_patterns.yaml	mL/L	1	application
nmdc_materialized_patterns.yaml	mS/cm	1	application
nmdc_materialized_patterns.yaml	mU	1	application
nmdc_materialized_patterns.yaml	mV	1	application
nmdc_materialized_patterns.yaml	magnesium	1	application
nmdc_materialized_patterns.yaml	mags_list	1	application
nmdc_materialized_patterns.yaml	mail room	2	application
nmdc_materialized_patterns.yaml	maintenance plans	1	application
nmdc_materialized_patterns.yaml	male	2	application
nmdc_materialized_patterns.yaml	male and female	1	application
nmdc_materialized_patterns.yaml	malformed_data	1	application
nmdc_materialized_patterns.yaml	manganese	1	application
nmdc_materialized_patterns.yaml	manifest_category	1	application
nmdc_materialized_patterns.yaml	manifest_set	1	application
nmdc_materialized_patterns.yaml	manual count	1	application
nmdc_materialized_patterns.yaml	mappings	12	metamodel
nmdc_materialized_patterns.yaml	market	1	application
nmdc_materialized_patterns.yaml	market sample	1	application
nmdc_materialized_patterns.yaml	marshlands	1	application
nmdc_materialized_patterns.yaml	masonry	1	application
