name	type	is_a	abstract	from_schema
project_id	SlotDefinition			https://w3id.org/nmdc/nmdc
proport_woa_temperature	SlotDefinition			https://w3id.org/nmdc/nmdc
protocol_for	SlotDefinition			https://w3id.org/nmdc/nmdc
protocol_link	SlotDefinition			https://w3id.org/nmdc/nmdc
qc_comment	SlotDefinition			https://w3id.org/nmdc/nmdc
qc_failure_what	SlotDefinition			https://w3id.org/nmdc/nmdc
qc_failure_where	SlotDefinition			https://w3id.org/nmdc/nmdc
qc_status	SlotDefinition			https://w3id.org/nmdc/nmdc
quad_pos	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
quad_pos_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
radiation_regm	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
rainfall_regm	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
reactor_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
read_qc_analysis_statistic	SlotDefinition		True	https://w3id.org/nmdc/nmdc
redox_potential	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
rel_air_humidity	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
rel_humidity_out	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
rel_samp_loc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
rel_samp_loc_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
related_identifiers	SlotDefinition			https://w3id.org/nmdc/nmdc
relations	SlotDefinition			https://w3id.org/nmdc/nmdc
replicate_number	SlotDefinition			https://w3id.org/nmdc/nmdc
reservoir	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
resins_pc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
resolution_categories	SlotDefinition			https://w3id.org/nmdc/nmdc
rna_collect_site	SlotDefinition			https://w3id.org/nmdc/nmdc
rna_isolate_meth	SlotDefinition			https://w3id.org/nmdc/nmdc
rna_organisms	SlotDefinition			https://w3id.org/nmdc/nmdc
room_air_exch_rate	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_architec_elem	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_condt	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_condt_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
room_connected	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_connected_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
room_count	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_dim	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_door_dist	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_door_share	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_hallway	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_loc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_loc_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
room_moist_dam_hist	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_net_area	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_occup	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_samp_pos	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_samp_pos_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
room_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_type_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
room_vol	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_wall_share	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
room_window_count	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
root_cond	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
root_med_carbon	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
root_med_macronutr	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
root_med_micronutr	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
root_med_ph	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
root_med_regl	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
root_med_solid	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
root_med_suppl	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
salinity	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
salinity_category	SlotDefinition			https://w3id.org/nmdc/nmdc
salinity_meth	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
salt_regm	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_capt_status	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_capt_status_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
samp_collec_device	SlotDefinition	nucleic acid sequence source field		https://w3id.org/nmdc/nmdc
samp_collec_method	SlotDefinition	nucleic acid sequence source field		https://w3id.org/nmdc/nmdc
samp_collect_point	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_collect_point_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
samp_dis_stage	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_dis_stage_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
samp_floor	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_floor_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
samp_loc_corr_rate	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_mat_process	SlotDefinition	nucleic acid sequence source field		https://w3id.org/nmdc/nmdc
samp_md	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_md_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
samp_name	SlotDefinition	investigation field		https://w3id.org/nmdc/nmdc
samp_preserv	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_room_id	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_size	SlotDefinition	nucleic acid sequence source field		https://w3id.org/nmdc/nmdc
samp_sort_meth	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_store_dur	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_store_loc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_store_temp	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_subtype	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_subtype_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
samp_taxon_id	SlotDefinition	investigation field		https://w3id.org/nmdc/nmdc
samp_time_out	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_transport_cond	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_tvdss	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_vol_we_dna_ext	SlotDefinition	nucleic acid sequence source field		https://w3id.org/nmdc/nmdc
samp_weather	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
samp_weather_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
samp_well_name	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sample_collection_day	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_collection_hour	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_collection_minute	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_collection_month	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_collection_site	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_collection_year	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_link	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_shipped	SlotDefinition			https://w3id.org/nmdc/nmdc
sample_type	SlotDefinition			https://w3id.org/nmdc/nmdc
sampled_portion	SlotDefinition			https://w3id.org/nmdc/nmdc
saturates_pc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
scaf_bp	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_l50	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_l90	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_l_gt50k	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_logsum	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_max	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_n50	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_n90	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_n_gt50k	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_pct_gt50k	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaf_powsum	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
scaffolds	SlotDefinition	metagenome_assembly_parameter		https://w3id.org/nmdc/nmdc
season	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
season_environment	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
season_precpt	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
season_temp	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
season_use	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
season_use_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
secondary_treatment	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sediment_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sediment_type_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
separation_method	SlotDefinition			https://w3id.org/nmdc/nmdc
seq_meth	SlotDefinition	sequencing field		https://w3id.org/nmdc/nmdc
seq_quality_check	SlotDefinition	sequencing field		https://w3id.org/nmdc/nmdc
seqid	SlotDefinition			https://w3id.org/nmdc/nmdc
sequencing field	SlotDefinition		True	https://w3id.org/nmdc/nmdc
sewage_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
shad_dev_water_mold	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
shading_device_cond	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
shading_device_cond_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
shading_device_loc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
shading_device_mat	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
shading_device_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
shading_device_type_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
sieving	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
silicate	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
size_frac	SlotDefinition	nucleic acid sequence source field		https://w3id.org/nmdc/nmdc
size_frac_low	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
size_frac_up	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
slope_aspect	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
slope_gradient	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sludge_retent_time	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
smiles	SlotDefinition			https://w3id.org/nmdc/nmdc
sodium	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
soil_annual_season_temp	SlotDefinition			https://w3id.org/nmdc/nmdc
soil_horizon	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
soil_horizon_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
soil_text_measure	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
soil_texture_meth	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
soil_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
soil_type_meth	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
solar_irradiance	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
soluble_inorg_mat	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
soluble_iron_micromol	SlotDefinition			https://w3id.org/nmdc/nmdc
soluble_org_mat	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
soluble_react_phosp	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
source_concentration	SlotDefinition	concentration		https://w3id.org/nmdc/nmdc
source_mat_id	SlotDefinition	nucleic acid sequence source field		https://w3id.org/nmdc/nmdc
space_typ_state	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sparqlpath	TypeDefinition			https://w3id.org/nmdc/nmdc
specific	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
specific_ecosystem	SlotDefinition	gold_path_field		https://w3id.org/nmdc/nmdc
specific_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
specific_humidity	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sr_dep_env	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sr_dep_env_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
sr_geol_age	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sr_geol_age_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
sr_kerog_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sr_kerog_type_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
sr_lithology	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sr_lithology_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
standing_water_regm	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
start	SlotDefinition	gff_coordinate		https://w3id.org/nmdc/nmdc
start_date	SlotDefinition			https://w3id.org/nmdc/nmdc
start_date_inc	SlotDefinition			https://w3id.org/nmdc/nmdc
start_time_inc	SlotDefinition			https://w3id.org/nmdc/nmdc
started_at_time	SlotDefinition			https://w3id.org/nmdc/nmdc
stationary_phase	SlotDefinition			https://w3id.org/nmdc/nmdc
storage_process_set	SlotDefinition			https://w3id.org/nmdc/nmdc
store_cond	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
strand	SlotDefinition			https://w3id.org/nmdc/nmdc
stranded_orientation	SlotDefinition			https://w3id.org/nmdc/nmdc
string	TypeDefinition			https://w3id.org/nmdc/nmdc
study_category	SlotDefinition			https://w3id.org/nmdc/nmdc
study_identifiers	SlotDefinition	external_database_identifiers	True	https://w3id.org/nmdc/nmdc
study_image	SlotDefinition			https://w3id.org/nmdc/nmdc
study_set	SlotDefinition			https://w3id.org/nmdc/nmdc
subject	SlotDefinition			https://w3id.org/nmdc/nmdc
substance_role	SlotDefinition			https://w3id.org/nmdc/nmdc
substances_used	SlotDefinition			https://w3id.org/nmdc/nmdc
substances_volume	SlotDefinition			https://w3id.org/nmdc/nmdc
substructure_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
substructure_type_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
subsurface_depth	SlotDefinition			https://w3id.org/nmdc/nmdc
sulfate	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sulfate_fw	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
sulfide	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
surf_air_cont	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
surf_air_cont_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
surf_humidity	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
surf_material	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
surf_material_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
surf_moisture	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
surf_moisture_ph	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
surf_temp	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
suspend_part_matter	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
suspend_solids	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tan	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
target_gene	SlotDefinition	sequencing field		https://w3id.org/nmdc/nmdc
target_subfragment	SlotDefinition	sequencing field		https://w3id.org/nmdc/nmdc
technical_reps	SlotDefinition			https://w3id.org/nmdc/nmdc
temp	SlotDefinition	environment field		https://w3id.org/nmdc/nmdc
temp_out	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
temperature	SlotDefinition			https://w3id.org/nmdc/nmdc
term	SlotDefinition			https://w3id.org/nmdc/nmdc
tertiary_treatment	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tidal_stage	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tidal_stage_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
tillage	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tillage_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
time	TypeDefinition			https://w3id.org/nmdc/nmdc
tiss_cult_growth_med	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
title	SlotDefinition			https://w3id.org/nmdc/nmdc
toluene	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
too_short_contig_num	SlotDefinition			https://w3id.org/nmdc/nmdc
tot_carb	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_depth_water_col	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_diss_nitro	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_inorg_nitro	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_iron	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_nitro	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_nitro_cont_meth	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_nitro_content	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_org_c_meth	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_org_carb	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_part_carb	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_phosp	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_phosphate	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tot_sulfur	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
total_bases	SlotDefinition			https://w3id.org/nmdc/nmdc
train_line	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
train_line_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
train_stat_loc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
train_stat_loc_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
train_stop_loc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
train_stop_loc_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
turbidity	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tvdss_of_hcr_press	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
tvdss_of_hcr_temp	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
typ_occup_density	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
type	SlotDefinition			https://w3id.org/nmdc/nmdc
unbinned_contig_num	SlotDefinition			https://w3id.org/nmdc/nmdc
uri	TypeDefinition			https://w3id.org/nmdc/nmdc
uriorcurie	TypeDefinition			https://w3id.org/nmdc/nmdc
url	SlotDefinition			https://w3id.org/nmdc/nmdc
uses_calibration	SlotDefinition			https://w3id.org/nmdc/nmdc
value	SlotDefinition			https://w3id.org/nmdc/nmdc
vendor	SlotDefinition			https://w3id.org/nmdc/nmdc
ventilation_rate	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
ventilation_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
version	SlotDefinition			https://w3id.org/nmdc/nmdc
vfa	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
vfa_fw	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
vis_media	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
vis_media_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
viscosity	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
volatile_org_comp	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
volume	SlotDefinition			https://w3id.org/nmdc/nmdc
wall_area	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wall_const_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wall_const_type_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
wall_finish_mat	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wall_finish_mat_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
wall_height	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wall_loc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wall_loc_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
wall_surf_treatment	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wall_surf_treatment_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
wall_texture	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wall_texture_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
wall_thermal_mass	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wall_water_mold	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
was_generated_by	SlotDefinition			https://w3id.org/nmdc/nmdc
was_informed_by	SlotDefinition			https://w3id.org/nmdc/nmdc
wastewater_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
water_cont_soil_meth	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
water_content	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
water_current	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
water_cut	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
water_feat_size	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
water_feat_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
water_feat_type_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
water_prod_rate	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
water_temp_regm	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
watering_regm	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
websites	SlotDefinition			https://w3id.org/nmdc/nmdc
weekday	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
weekday_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
win	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wind_direction	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
wind_speed	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_cond	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_cond_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
window_cover	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_cover_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
window_horiz_pos	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_horiz_pos_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
window_loc	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_loc_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
window_mat	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_mat_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
window_open_freq	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_size	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_status	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_type	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_type_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
window_vert_pos	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
window_vert_pos_enum	EnumDefinition			https://w3id.org/nmdc/nmdc
window_water_mold	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
workflow_execution_set	SlotDefinition			https://w3id.org/nmdc/nmdc
xylene	SlotDefinition	core field		https://w3id.org/nmdc/nmdc
zinc	SlotDefinition			https://w3id.org/nmdc/nmdc
