id	env_broad_scale	consensus_id	consensus_lab
BIOSAMPLE:SAMEA104135623	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135624	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135625	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135626	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135627	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135628	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135629	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135630	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135631	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135632	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135633	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135634	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135635	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135636	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135637	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135638	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135639	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135640	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135641	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135642	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135643	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135644	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135645	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135646	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135647	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135648	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135649	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135650	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135651	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135652	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135653	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135654	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135655	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135656	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135657	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135658	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135659	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135660	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135661	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135662	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135663	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135664	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135665	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135666	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135667	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135668	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135669	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135670	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135671	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135672	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135673	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135674	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135675	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135676	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135677	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135678	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135679	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135680	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135681	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135682	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135683	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135684	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135685	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135686	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135687	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135688	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135689	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135690	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135691	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135692	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135693	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135694	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135695	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135696	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135697	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135698	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135699	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135700	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135701	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135702	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135703	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135704	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135705	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135706	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135707	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135708	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135709	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135710	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135711	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135712	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135713	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135714	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135715	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135716	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135717	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135718	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135719	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135720	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135721	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135722	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135723	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135724	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135725	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135726	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135727	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135728	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135729	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135730	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135731	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135732	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135733	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135734	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135735	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135736	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135737	aquatic biome	ENVO:00002030	aquatic biome
BIOSAMPLE:SAMEA104135738	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135739	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135740	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135741	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135742	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135743	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135744	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135745	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135746	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135747	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135748	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135749	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135750	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135751	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135752	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135753	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135754	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135755	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135756	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135757	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135758	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135759	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135760	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135761	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135762	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135763	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135764	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135765	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135766	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135767	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135768	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135769	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135770	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135771	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135772	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135773	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135774	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135775	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135776	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135777	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135778	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135779	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135780	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135781	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135782	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135783	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135784	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135785	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135786	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135787	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135788	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135789	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135790	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135791	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135792	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135793	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135794	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135795	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135796	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135797	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135798	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135799	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135800	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135801	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135802	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104135803	small river biome	ENVO:00000890	small river biome
BIOSAMPLE:SAMEA104176469	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176473	ENVO:01000049	ENVO:01000049	marine coral reef biome
BIOSAMPLE:SAMEA104176474	ENVO:01000050	ENVO:01000050	marine subtidal rocky reef biome
BIOSAMPLE:SAMEA104176458	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176459	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176462	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176464	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176465	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176466	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176470	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176471	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176472	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176475	ENVO:01000051	ENVO:01000051	marine black smoker biome
BIOSAMPLE:SAMEA104176460	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176461	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176463	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176455	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176456	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176457	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176467	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104176468	ENVO:01000048	ENVO:01000048	ocean biome
BIOSAMPLE:SAMEA104347328	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347329	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347330	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347331	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347332	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347333	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347334	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347335	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347336	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347337	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347338	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347339	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347340	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347341	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347342	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347343	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347344	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347345	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347346	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347347	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347348	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347349	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347350	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347351	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347352	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347353	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347354	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347355	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347356	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347357	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347358	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347359	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347360	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347361	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347362	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347363	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347364	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347365	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347366	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347367	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347368	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347369	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347370	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347371	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347372	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347373	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347374	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347375	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347376	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347377	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347378	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347379	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347380	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347381	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347382	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347383	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347384	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347385	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347386	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347387	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347388	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347389	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347390	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347391	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347392	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347393	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347394	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347395	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347396	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347397	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347398	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347399	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347400	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347401	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347402	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347403	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347404	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347405	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347406	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347407	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347408	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347409	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347410	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347411	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347412	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347413	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347414	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347415	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347416	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347417	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347418	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347419	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347420	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347421	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347422	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347423	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347424	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347425	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347426	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347427	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347428	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347429	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347430	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347431	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347432	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347433	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347434	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347435	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347436	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347437	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347438	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347439	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347440	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347441	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347442	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347443	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347444	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347445	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347446	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347447	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347448	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347449	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347450	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347451	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347452	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347453	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347454	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347455	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347456	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347457	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347458	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347459	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347460	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347461	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347462	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347463	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347464	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347465	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347466	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347467	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347468	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347469	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347470	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104347471	marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104466832	Marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104466833	Marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104466834	Marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104466835	Marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104466836	Marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104466837	Marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104466838	Marine biome	ENVO:00000447	marine biome
BIOSAMPLE:SAMEA104466839	Marine biome	ENVO:00000447	marine biome
